Fan,Refrigerator,AirConditioner,Television,Monitor,MotorPump,Month,City,Company,MonthlyHours,TariffRate,ElectricityBill,physics_kwh,physics_bill,ratio,target_bill,ac_kwh,temperature,cooling_degree_days,season,month_sin,month_cos,ac_ratio,high_ac_usage,total_hours,avg_hours_per_device,log_tariff,ac_temp_interaction,temp_ac_interaction,usage_intensity
6,17.0,2.0,4.0,1.0,0,10,Dahej,TransRail Lighting,261,7.6,1983.6,192.0,1459.1999999999998,1.3,1983.6,90.0,28,4,3,-0.8660254037844386,0.5000000000000001,0.46875,1,30.0,5.0,2.151762203259462,360.0,360.0,21.333333333333332
13,23.0,3.0,5.0,1.0,0,4,New Delhi,Ringfeder Power Transmission India Pvt. Ltd.,366,8.5,3111.0,281.7,2394.45,1.2992545260915869,3111.0,135.0,30,6,1,0.8660254037844387,-0.4999999999999998,0.4792332268370607,1,45.0,7.5,2.2512917986064953,810.0,810.0,16.570588235294117
8,18.0,3.0,9.0,1.0,0,4,Pune,Unitech Power Transmission Ltd.,300,9.1,2730.0,260.7,2372.37,1.1507479861910241,2730.0,135.0,30,6,1,0.8660254037844387,-0.4999999999999998,0.5178365937859609,1,39.0,6.5,2.312535423847214,810.0,810.0,21.724999999999998
9,19.0,3.0,16.0,1.0,0,2,Chennai,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,319,8.8,2807.2000000000003,288.3,2537.0400000000004,1.1064862989941033,2807.2000000000003,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.46826222684703434,1,48.0,8.0,2.2823823856765264,0.0,0.0,22.176923076923078
13,23.0,2.0,9.0,1.0,0,11,Mumbai,Sterlite Power Transmission Ltd,366,9.2,3367.2,248.7,2288.0399999999995,1.3,3367.2,90.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.3618817852834741,0,48.0,8.0,2.322387720290225,360.0,360.0,15.54375
7,22.0,2.0,8.0,1.0,0,2,Dahej,Bonfiglioli Transmission Pvt. Ltd.,270,7.6,2052.0,228.6,1737.36,1.1811023622047245,2052.0,90.0,20,0,0,0.8660254037844386,0.5000000000000001,0.3937007874015748,0,40.0,6.666666666666667,2.151762203259462,0.0,0.0,22.86
16,22.0,3.0,10.0,1.0,0,3,Vadodara,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),415,7.8,3237.0,298.5,2328.2999999999997,1.3,3237.0,135.0,30,6,1,1.0,6.123233995736766e-17,0.45226130653266333,1,52.0,8.666666666666666,2.174751721484161,810.0,810.0,14.925
14,23.0,3.0,11.0,1.0,0,9,Chennai,KEC International,441,8.8,3880.8,301.8,2655.84,1.3,3880.8,135.0,32,8,2,-1.0,-1.8369701987210297e-16,0.44731610337972166,1,52.0,8.666666666666666,2.2823823856765264,1080.0,1080.0,16.766666666666666
17,22.0,3.0,13.0,1.0,0,2,Faridabad,KEC International,419,8.1,3393.9,309.6,2507.76,1.3,3393.9,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.4360465116279069,1,56.0,9.333333333333334,2.2082744135228043,0.0,0.0,14.742857142857144
6,22.0,2.0,6.0,1.0,0,1,Nagpur,L&T Transmission & Distribution,321,8.9,2856.9,220.5,1962.45,1.3,2856.9,90.0,20,0,0,0.49999999999999994,0.8660254037844387,0.40816326530612246,1,37.0,6.166666666666667,2.2925347571405443,0.0,0.0,24.5
5,19.0,3.0,17.0,1.0,0,3,Shimla,Reliance Energy,423,7.7,3257.1,282.9,2178.33,1.3,3257.1,135.0,30,6,1,1.0,6.123233995736766e-17,0.47720042417815484,1,45.0,7.5,2.163323025660538,810.0,810.0,31.43333333333333
17,22.0,2.0,6.0,1.0,0,1,Faridabad,Optibelt Power Transmission India Private Limited,355,8.1,2875.5,243.6,1973.1599999999999,1.3,2875.5,90.0,20,0,0,0.49999999999999994,0.8660254037844387,0.3694581280788177,0,48.0,8.0,2.2082744135228043,0.0,0.0,12.18
11,22.0,2.0,7.0,1.0,0,8,Gurgaon,Unitech Power Transmission Ltd.,328,8.3,2722.4,234.0,1942.2000000000003,1.3,2722.4,90.0,32,8,2,-0.8660254037844385,-0.5000000000000004,0.38461538461538464,0,43.0,7.166666666666667,2.2300144001592104,720.0,720.0,16.714285714285715
9,17.0,2.0,20.0,1.0,0,1,Shimla,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",366,7.7,2818.2000000000003,246.3,1896.5100000000002,1.3,2818.2000000000003,90.0,20,0,0,0.49999999999999994,0.8660254037844387,0.3654080389768575,0,49.0,8.166666666666666,2.163323025660538,0.0,0.0,20.525000000000002
7,18.0,1.0,8.0,1.0,0,12,Noida,Neueon Towers / Sujana Towers Ltd.,230,8.2,1886.0,165.6,1357.9199999999998,1.3,1886.0,45.0,20,0,0,-2.4492935982947064e-16,1.0,0.2717391304347826,0,35.0,5.833333333333333,2.2192034840549946,0.0,0.0,18.4
12,23.0,3.0,12.0,1.0,0,8,Nagpur,Ringfeder Power Transmission India Pvt. Ltd.,431,8.9,3835.9,300.6,2675.34,1.3,3835.9,135.0,32,8,2,-0.8660254037844385,-0.5000000000000004,0.4491017964071856,1,51.0,8.5,2.2925347571405443,1080.0,1080.0,18.7875
10,18.0,2.0,6.0,1.0,0,9,Nagpur,Orient Green,315,8.9,2803.5,210.9,1877.0100000000002,1.3,2803.5,90.0,32,8,2,-1.0,-1.8369701987210297e-16,0.4267425320056899,1,37.0,6.166666666666667,2.2925347571405443,720.0,720.0,16.223076923076924
12,23.0,2.0,10.0,1.0,0,4,Mumbai,Ringfeder Power Transmission India Pvt. Ltd.,374,9.2,3440.8,249.6,2296.3199999999997,1.3,3440.8,90.0,30,6,1,0.8660254037844387,-0.4999999999999998,0.3605769230769231,0,48.0,8.0,2.322387720290225,540.0,540.0,16.64
6,17.0,1.0,10.0,1.0,0,8,Faridabad,NLC India,232,8.1,1879.2,165.0,1336.5,1.3,1879.2,45.0,32,8,2,-0.8660254037844385,-0.5000000000000004,0.2727272727272727,0,35.0,5.833333333333333,2.2082744135228043,360.0,360.0,20.625
7,21.0,3.0,6.0,1.0,0,9,Shimla,Reliance Energy,313,7.7,2410.1,263.1,2025.8700000000001,1.1896617255796273,2410.1,135.0,32,8,2,-1.0,-1.8369701987210297e-16,0.5131128848346636,1,38.0,6.333333333333333,2.163323025660538,1080.0,1080.0,23.91818181818182
8,17.0,3.0,6.0,1.0,0,7,Ahmedabad,Bonfiglioli Transmission Pvt. Ltd.,370,7.9,2923.0,247.2,1952.88,1.3,2923.0,135.0,32,8,2,-0.4999999999999997,-0.8660254037844388,0.5461165048543689,1,35.0,5.833333333333333,2.186051276738094,1080.0,1080.0,20.599999999999998
10,23.0,3.0,4.0,1.0,0,8,Kolkata,Orient Green,373,8.7,3245.1,272.4,2369.8799999999997,1.3,3245.1,135.0,32,8,2,-0.8660254037844385,-0.5000000000000004,0.4955947136563877,1,41.0,6.833333333333333,2.272125885509337,1080.0,1080.0,19.457142857142856
7,23.0,3.0,15.0,1.0,0,4,Noida,NTPC Pvt. Ltd.,432,8.2,3542.4,299.1,2452.62,1.3,3542.4,135.0,30,6,1,0.8660254037844387,-0.4999999999999998,0.45135406218655966,1,49.0,8.166666666666666,2.2192034840549946,810.0,810.0,27.19090909090909
6,20.0,3.0,9.0,1.0,0,9,Mumbai,Jaiprakash Power,301,9.2,2769.2,265.5,2442.6,1.1337099811676083,2769.2,135.0,32,8,2,-1.0,-1.8369701987210297e-16,0.5084745762711864,1,39.0,6.5,2.322387720290225,1080.0,1080.0,26.55
7,20.0,3.0,8.0,1.0,0,2,Vadodara,L&T Transmission & Distribution,340,7.8,2652.0,264.6,2063.88,1.2849584278155706,2652.0,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.5102040816326531,1,39.0,6.5,2.174751721484161,0.0,0.0,24.05454545454546
7,19.0,3.0,6.0,1.0,0,5,Ahmedabad,Unitech Power Transmission Ltd.,357,7.9,2820.3,254.1,2007.39,1.3,2820.3,135.0,38,14,1,0.49999999999999994,-0.8660254037844387,0.5312868949232585,1,36.0,6.0,2.186051276738094,1890.0,1890.0,23.099999999999998
23,22.0,3.0,11.0,1.0,0,2,Ratnagiri,Power Grid Corp,400,7.4,2960.0,316.2,2339.88,1.265022137887413,2960.0,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.4269449715370019,1,60.0,10.0,2.128231705849268,0.0,0.0,11.71111111111111
10,22.0,2.0,12.0,1.0,0,8,Hyderabad,NHPC,361,8.4,3032.4,246.9,2073.96,1.3,3032.4,90.0,32,8,2,-0.8660254037844385,-0.5000000000000004,0.3645200486026731,0,47.0,7.833333333333333,2.2407096892759584,720.0,720.0,18.992307692307694
11,22.0,3.0,7.0,1.0,0,4,Nagpur,Jaiprakash Power,347,8.9,3088.3,279.0,2483.1,1.2437275985663083,3088.3,135.0,30,6,1,0.8660254037844387,-0.4999999999999998,0.4838709677419355,1,44.0,7.333333333333333,2.2925347571405443,810.0,810.0,18.6
14,22.0,2.0,4.0,1.0,0,2,Nagpur,CESC,274,8.9,2438.6,231.3,2058.57,1.1846087332468653,2438.6,90.0,20,0,0,0.8660254037844386,0.5000000000000001,0.38910505836575876,0,43.0,7.166666666666667,2.2925347571405443,0.0,0.0,13.605882352941178
6,21.0,3.0,3.0,1.0,0,2,Shimla,Adani Power Ltd.,249,7.7,1917.3,252.0,1940.4,0.988095238095238,1917.3,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.5357142857142857,1,34.0,5.666666666666667,2.163323025660538,0.0,0.0,25.2
5,18.0,3.0,6.0,1.0,0,12,Ahmedabad,NTPC Pvt. Ltd.,294,7.9,2322.6,245.4,1938.66,1.198044009779951,2322.6,135.0,20,0,0,-2.4492935982947064e-16,1.0,0.5501222493887531,1,33.0,5.5,2.186051276738094,0.0,0.0,27.266666666666666
20,22.0,1.0,4.0,1.0,0,2,Dahej,Guj Ind Power,267,7.6,2029.2,198.9,1511.6399999999999,1.3,2029.2,45.0,20,0,0,0.8660254037844386,0.5000000000000001,0.22624434389140272,0,48.0,8.0,2.151762203259462,0.0,0.0,9.040909090909091
10,19.0,3.0,9.0,1.0,0,7,New Delhi,Ringfeder Power Transmission India Pvt. Ltd.,336,8.5,2856.0,269.4,2289.8999999999996,1.2472160356347441,2856.0,135.0,32,8,2,-0.4999999999999997,-0.8660254037844388,0.5011135857461025,1,42.0,7.0,2.2512917986064953,1080.0,1080.0,19.24285714285714
8,22.0,3.0,11.0,1.0,0,6,Hyderabad,NTPC Pvt. Ltd.,419,8.4,3519.6000000000004,284.7,2391.48,1.3,3519.6000000000004,135.0,38,14,2,1.2246467991473532e-16,-1.0,0.4741833508956797,1,45.0,7.5,2.2407096892759584,1890.0,1890.0,23.724999999999998
21,23.0,3.0,3.0,1.0,0,4,Vadodara,Unitech Power Transmission Ltd.,418,7.8,3260.4,292.5,2281.5,1.3,3260.4,135.0,30,6,1,0.8660254037844387,-0.4999999999999998,0.46153846153846156,1,51.0,8.5,2.174751721484161,810.0,810.0,11.7
10,21.0,2.0,19.0,1.0,0,2,Vadodara,SJVN Ltd.,367,7.8,2862.6,263.4,2054.52,1.3,2862.6,90.0,20,0,0,0.8660254037844386,0.5000000000000001,0.34168564920273353,0,53.0,8.833333333333334,2.174751721484161,0.0,0.0,20.26153846153846
5,19.0,3.0,4.0,1.0,0,12,Kolkata,GE T&D India Limited,278,8.7,2418.6,243.9,2121.93,1.1398113981139812,2418.6,135.0,20,0,0,-2.4492935982947064e-16,1.0,0.5535055350553505,1,32.0,5.333333333333333,2.272125885509337,0.0,0.0,27.1
5,23.0,2.0,7.0,1.0,0,1,Faridabad,L&T Transmission & Distribution,306,8.1,2478.6,225.9,1829.79,1.3,2478.6,90.0,20,0,0,0.49999999999999994,0.8660254037844387,0.398406374501992,0,38.0,6.333333333333333,2.2082744135228043,0.0,0.0,28.2375
5,21.0,3.0,10.0,1.0,0,9,Vadodara,GE T&D India Limited,333,7.8,2597.4,270.9,2113.02,1.2292358803986712,2597.4,135.0,32,8,2,-1.0,-1.8369701987210297e-16,0.49833887043189373,1,40.0,6.666666666666667,2.174751721484161,1080.0,1080.0,30.099999999999998
23,23.0,3.0,3.0,1.0,0,9,Hyderabad,Indowind Energy,392,8.4,3292.8,296.7,2492.28,1.3,3292.8,135.0,32,8,2,-1.0,-1.8369701987210297e-16,0.45500505561172905,1,53.0,8.833333333333334,2.2407096892759584,1080.0,1080.0,10.988888888888889
6,17.0,3.0,9.0,1.0,0,9,Kolkata,L&T Transmission & Distribution,321,8.7,2792.7,252.0,2192.3999999999996,1.273809523809524,2792.7,135.0,32,8,2,-1.0,-1.8369701987210297e-16,0.5357142857142857,1,36.0,6.0,2.272125885509337,1080.0,1080.0,25.2
10,23.0,2.0,4.0,1.0,0,9,Ratnagiri,Jyoti Structure,322,7.4,2382.8,227.4,1682.7600000000002,1.3,2382.8,90.0,32,8,2,-1.0,-1.8369701987210297e-16,0.39577836411609496,0,40.0,6.666666666666667,2.128231705849268,720.0,720.0,17.492307692307694
22,22.0,2.0,16.0,1.0,0,2,New Delhi,NLC India,408,8.5,3468.0,284.1,2414.8500000000004,1.3,3468.0,90.0,20,0,0,0.8660254037844386,0.5000000000000001,0.3167898627243928,0,63.0,10.5,2.2512917986064953,0.0,0.0,11.364
5,19.0,3.0,4.0,7.0,0,8,Nagpur,Reliance Energy,328,8.9,2919.2000000000003,249.3,2218.77,1.3,2919.2000000000003,135.0,32,8,2,-0.8660254037844385,-0.5000000000000004,0.5415162454873645,1,38.0,6.333333333333333,2.2925347571405443,1080.0,1080.0,27.700000000000003
12,22.0,2.0,22.0,1.0,0,2,Nagpur,Orient Green,421,8.9,3746.9,281.1,2501.7900000000004,1.3,3746.9,90.0,20,0,0,0.8660254037844386,0.5000000000000001,0.32017075773745995,0,59.0,9.833333333333334,2.2925347571405443,0.0,0.0,18.740000000000002
8,19.0,3.0,16.0,7.0,0,2,New Delhi,Jyoti Structure,417,8.5,3544.5,291.6,2478.6000000000004,1.3,3544.5,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.4629629629629629,1,53.0,8.833333333333334,2.2512917986064953,0.0,0.0,24.3
21,22.0,3.0,12.0,1.0,0,6,Vadodara,Power Grid Corp,465,7.8,3627.0,315.0,2457.0,1.3,3627.0,135.0,38,14,2,1.2246467991473532e-16,-1.0,0.42857142857142855,1,59.0,9.833333333333334,2.174751721484161,1890.0,1890.0,12.6
5,18.0,3.0,8.0,1.0,0,12,Chennai,CESC,341,8.8,3000.8,251.4,2212.32,1.3,3000.8,135.0,20,0,0,-2.4492935982947064e-16,1.0,0.5369928400954653,1,35.0,5.833333333333333,2.2823823856765264,0.0,0.0,27.933333333333334
8,21.0,3.0,6.0,7.0,0,9,Hyderabad,Jyoti Structure,393,8.4,3301.2000000000003,270.6,2273.0400000000004,1.3,3301.2000000000003,135.0,32,8,2,-1.0,-1.8369701987210297e-16,0.4988913525498891,1,45.0,7.5,2.2407096892759584,1080.0,1080.0,22.55
6,17.0,3.0,6.0,1.0,0,4,Dahej,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),325,7.6,2470.0,243.0,1846.8,1.3,2470.0,135.0,30,6,1,0.8660254037844387,-0.4999999999999998,0.5555555555555556,1,33.0,5.5,2.151762203259462,810.0,810.0,24.3
9,21.0,3.0,11.0,1.0,0,8,Mumbai,Jyoti Structure,367,9.2,3376.4,282.3,2597.16,1.3,3376.4,135.0,32,8,2,-0.8660254037844385,-0.5000000000000004,0.4782146652497343,1,45.0,7.5,2.322387720290225,1080.0,1080.0,21.715384615384615
9,17.0,3.0,13.0,1.0,0,6,Gurgaon,Orient Green,370,8.3,3071.0000000000005,270.3,2243.4900000000002,1.3,3071.0000000000005,135.0,38,14,2,1.2246467991473532e-16,-1.0,0.49944506104328523,1,43.0,7.166666666666667,2.2300144001592104,1890.0,1890.0,20.792307692307695
23,22.0,3.0,3.0,1.0,0,7,Kolkata,Reliance Power,420,8.7,3654.0,292.2,2542.14,1.3,3654.0,135.0,32,8,2,-0.4999999999999997,-0.8660254037844388,0.4620123203285421,1,52.0,8.666666666666666,2.272125885509337,1080.0,1080.0,10.822222222222221
6,20.0,2.0,12.0,1.0,0,9,Dahej,Adani Power Ltd.,336,7.6,2553.6,229.5,1744.1999999999998,1.3,2553.6,90.0,32,8,2,-1.0,-1.8369701987210297e-16,0.39215686274509803,0,41.0,6.833333333333333,2.151762203259462,720.0,720.0,25.5
12,23.0,3.0,9.0,1.0,0,11,Nagpur,Kalpataru Power,402,8.9,3577.8,291.6,2595.2400000000002,1.3,3577.8,135.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.4629629629629629,1,48.0,8.0,2.2925347571405443,540.0,540.0,18.225
21,23.0,3.0,3.0,1.0,0,3,Navi Mumbai,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",433,9.3,4026.9,292.5,2720.25,1.3,4026.9,135.0,30,6,1,1.0,6.123233995736766e-17,0.46153846153846156,1,51.0,8.5,2.33214389523559,810.0,810.0,11.7
6,19.0,2.0,6.0,1.0,0,7,New Delhi,Bonfiglioli Transmission Pvt. Ltd.,279,8.5,2371.5,207.0,1759.5,1.3,2371.5,90.0,32,8,2,-0.4999999999999997,-0.8660254037844388,0.43478260869565216,1,34.0,5.666666666666667,2.2512917986064953,720.0,720.0,23.0
23,22.0,3.0,5.0,1.0,0,1,New Delhi,JSW Energy Ltd.,424,8.5,3604.0,298.2,2534.7,1.3,3604.0,135.0,20,0,0,0.49999999999999994,0.8660254037844387,0.45271629778672035,1,54.0,9.0,2.2512917986064953,0.0,0.0,11.044444444444444
6,20.0,3.0,17.0,1.0,0,2,Dahej,Reliance Power,338,7.6,2568.8,289.5,2200.2,1.1675302245250434,2568.8,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.46632124352331605,1,47.0,7.833333333333333,2.151762203259462,0.0,0.0,28.95
5,18.0,3.0,21.0,1.0,0,2,Shimla,NHPC,330,7.7,2541.0,290.4,2236.08,1.1363636363636365,2541.0,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.4648760330578513,1,48.0,8.0,2.163323025660538,0.0,0.0,32.266666666666666
15,22.0,2.0,5.0,1.0,0,2,Ratnagiri,Power Grid Corp,327,7.4,2419.8,236.4,1749.3600000000001,1.3,2419.8,90.0,20,0,0,0.8660254037844386,0.5000000000000001,0.38071065989847713,0,45.0,7.5,2.128231705849268,0.0,0.0,13.133333333333333
6,21.0,2.0,5.0,1.0,0,2,Navi Mumbai,CESC,264,9.3,2455.2000000000003,213.0,1980.9,1.23943661971831,2455.2000000000003,90.0,20,0,0,0.8660254037844386,0.5000000000000001,0.4225352112676056,1,35.0,5.833333333333333,2.33214389523559,0.0,0.0,23.666666666666668
6,17.0,3.0,15.0,1.0,0,8,Pune,Ringfeder Power Transmission India Pvt. Ltd.,385,9.1,3503.5,270.0,2457.0,1.3,3503.5,135.0,32,8,2,-0.8660254037844385,-0.5000000000000004,0.5,1,42.0,7.0,2.312535423847214,1080.0,1080.0,27.0
17,23.0,3.0,11.0,1.0,0,2,Dahej,Indowind Energy,394,7.6,2994.4,308.1,2341.56,1.278805582603051,2994.4,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.43816942551119764,1,55.0,9.166666666666666,2.151762203259462,0.0,0.0,14.671428571428573
9,18.0,3.0,15.0,1.0,0,10,Faridabad,NLC India,366,8.1,2964.6,280.8,2274.48,1.3,2964.6,135.0,28,4,3,-0.8660254037844386,0.5000000000000001,0.4807692307692307,1,46.0,7.666666666666667,2.2082744135228043,540.0,540.0,21.6
9,18.0,2.0,4.0,7.0,0,9,Hyderabad,NHPC,306,8.4,2570.4,208.2,1748.8799999999999,1.3,2570.4,90.0,32,8,2,-1.0,-1.8369701987210297e-16,0.43227665706051877,1,40.0,6.666666666666667,2.2407096892759584,720.0,720.0,17.349999999999998
15,23.0,2.0,5.0,1.0,0,12,Nagpur,Jaiprakash Power,343,8.9,3052.7000000000003,240.9,2144.01,1.3,3052.7000000000003,90.0,20,0,0,-2.4492935982947064e-16,1.0,0.37359900373599003,0,46.0,7.666666666666667,2.2925347571405443,0.0,0.0,13.383333333333333
12,22.0,3.0,14.0,1.0,0,9,Gurgaon,Tata Power Company Ltd.,421,8.3,3494.3,302.1,2507.4300000000003,1.3,3494.3,135.0,32,8,2,-1.0,-1.8369701987210297e-16,0.44687189672293937,1,52.0,8.666666666666666,2.2300144001592104,1080.0,1080.0,18.88125
7,20.0,3.0,3.0,1.0,0,8,Shimla,Ringfeder Power Transmission India Pvt. Ltd.,347,7.7,2671.9,249.6,1921.92,1.3,2671.9,135.0,32,8,2,-0.8660254037844385,-0.5000000000000004,0.5408653846153846,1,34.0,5.666666666666667,2.163323025660538,1080.0,1080.0,22.69090909090909
11,23.0,3.0,20.0,1.0,0,2,Gurgaon,Sterlite Power Transmission Ltd,477,8.3,3959.1,322.5,2676.7500000000005,1.3,3959.1,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.4186046511627907,1,58.0,9.666666666666666,2.2300144001592104,0.0,0.0,21.5
10,17.0,3.0,7.0,1.0,0,8,Noida,Unitech Power Transmission Ltd.,300,8.2,2460.0,254.4,2086.08,1.179245283018868,2460.0,135.0,32,8,2,-0.8660254037844385,-0.5000000000000004,0.5306603773584906,1,38.0,6.333333333333333,2.2192034840549946,1080.0,1080.0,18.17142857142857
8,17.0,3.0,11.0,1.0,0,12,Hyderabad,Kalpataru Power,326,8.4,2738.4,262.2,2202.48,1.2433257055682685,2738.4,135.0,20,0,0,-2.4492935982947064e-16,1.0,0.5148741418764302,1,40.0,6.666666666666667,2.2407096892759584,0.0,0.0,21.849999999999998
14,22.0,3.0,7.0,1.0,0,8,Shimla,Indowind Energy,401,7.7,3087.7000000000003,285.3,2196.81,1.3,3087.7000000000003,135.0,32,8,2,-0.8660254037844385,-0.5000000000000004,0.47318611987381703,1,47.0,7.833333333333333,2.163323025660538,1080.0,1080.0,15.850000000000001
13,22.0,2.0,7.0,1.0,0,11,Noida,JSW Energy Ltd.,317,8.2,2599.4,238.2,1953.2399999999998,1.3,2599.4,90.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.3778337531486146,0,45.0,7.5,2.2192034840549946,360.0,360.0,14.8875
8,17.0,3.0,9.0,1.0,0,3,Ratnagiri,KEC International,320,7.4,2368.0,256.2,1895.88,1.2490241998438718,2368.0,135.0,30,6,1,1.0,6.123233995736766e-17,0.5269320843091335,1,38.0,6.333333333333333,2.128231705849268,810.0,810.0,21.349999999999998
5,21.0,2.0,12.0,1.0,0,11,Kolkata,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),343,8.7,2984.1,231.9,2017.53,1.3,2984.1,90.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.38809831824062097,0,41.0,6.833333333333333,2.272125885509337,360.0,360.0,28.9875
5,22.0,3.0,5.0,1.0,0,4,Nagpur,Sterlite Power Transmission Ltd,384,8.9,3417.6000000000004,260.4,2317.56,1.3,3417.6000000000004,135.0,30,6,1,0.8660254037844387,-0.4999999999999998,0.5184331797235023,1,36.0,6.0,2.2925347571405443,810.0,810.0,28.93333333333333
7,22.0,3.0,10.0,1.0,0,9,Kolkata,Power Grid Corp,373,8.7,3245.1,279.6,2432.52,1.3,3245.1,135.0,32,8,2,-1.0,-1.8369701987210297e-16,0.48283261802575106,1,43.0,7.166666666666667,2.272125885509337,1080.0,1080.0,25.41818181818182
22,23.0,2.0,4.0,1.0,0,9,Nagpur,Sunil Hitech Eng,375,8.9,3337.5,252.6,2248.14,1.3,3337.5,90.0,32,8,2,-1.0,-1.8369701987210297e-16,0.35629453681710216,0,52.0,8.666666666666666,2.2925347571405443,720.0,720.0,10.104
20,22.0,3.0,9.0,1.0,0,4,Mumbai,Torrent Power Ltd.,433,9.2,3983.6,303.9,2795.8799999999997,1.3,3983.6,135.0,30,6,1,0.8660254037844387,-0.4999999999999998,0.4442250740375124,1,55.0,9.166666666666666,2.322387720290225,810.0,810.0,12.6625
8,19.0,2.0,14.0,1.0,0,5,Faridabad,Ringfeder Power Transmission India Pvt. Ltd.,332,8.1,2689.2,235.2,1905.12,1.3,2689.2,90.0,38,14,1,0.49999999999999994,-0.8660254037844387,0.38265306122448983,0,44.0,7.333333333333333,2.2082744135228043,1260.0,1260.0,21.38181818181818
14,23.0,3.0,3.0,1.0,0,6,Noida,Ringfeder Power Transmission India Pvt. Ltd.,400,8.2,3279.9999999999995,277.8,2277.96,1.3,3279.9999999999995,135.0,38,14,2,1.2246467991473532e-16,-1.0,0.48596112311015116,1,44.0,7.333333333333333,2.2192034840549946,1890.0,1890.0,15.433333333333334
6,18.0,2.0,19.0,1.0,0,3,Hyderabad,Optibelt Power Transmission India Private Limited,349,8.4,2931.6,241.5,2028.6000000000001,1.3,2931.6,90.0,30,6,1,1.0,6.123233995736766e-17,0.37267080745341613,0,46.0,7.666666666666667,2.2407096892759584,540.0,540.0,26.833333333333332
6,18.0,3.0,9.0,1.0,0,7,Ratnagiri,NLC India,340,7.4,2516.0,256.5,1898.1000000000001,1.3,2516.0,135.0,32,8,2,-0.4999999999999997,-0.8660254037844388,0.5263157894736842,1,37.0,6.166666666666667,2.128231705849268,1080.0,1080.0,25.65
23,23.0,3.0,9.0,1.0,0,11,Mumbai,JSW Energy Ltd.,449,9.2,4130.799999999999,314.7,2895.24,1.3,4130.799999999999,135.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.42897998093422307,1,59.0,9.833333333333334,2.322387720290225,540.0,540.0,11.655555555555555
6,22.0,3.0,4.0,1.0,0,1,Noida,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",302,8.2,2476.4,259.5,2127.8999999999996,1.1637764932562622,2476.4,135.0,20,0,0,0.49999999999999994,0.8660254037844387,0.5202312138728323,1,36.0,6.0,2.2192034840549946,0.0,0.0,25.95
18,22.0,3.0,4.0,1.0,0,12,Dahej,Orient Green,405,7.6,3078.0,284.7,2163.72,1.3,3078.0,135.0,20,0,0,-2.4492935982947064e-16,1.0,0.4741833508956797,1,48.0,8.0,2.151762203259462,0.0,0.0,12.94090909090909
7,22.0,3.0,6.0,1.0,0,5,Vadodara,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",334,7.8,2605.2,267.6,2087.28,1.2481315396113601,2605.2,135.0,38,14,1,0.49999999999999994,-0.8660254037844387,0.5044843049327353,1,39.0,6.5,2.174751721484161,1890.0,1890.0,24.327272727272728
7,22.0,3.0,20.0,1.0,0,11,Gurgaon,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,454,8.3,3768.2,309.6,2569.6800000000003,1.3,3768.2,135.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.4360465116279069,1,53.0,8.833333333333334,2.2300144001592104,540.0,540.0,28.145454545454548
8,19.0,1.0,8.0,1.0,0,4,Faridabad,Indowind Energy,258,8.1,2089.8,172.2,1394.82,1.3,2089.8,45.0,30,6,1,0.8660254037844387,-0.4999999999999998,0.2613240418118467,0,37.0,6.166666666666667,2.2082744135228043,270.0,270.0,17.22
18,22.0,2.0,4.0,1.0,0,2,Pune,Adani Power Ltd.,342,9.1,3112.2,239.7,2181.27,1.3,3112.2,90.0,20,0,0,0.8660254037844386,0.5000000000000001,0.37546933667083854,0,47.0,7.833333333333333,2.312535423847214,0.0,0.0,11.414285714285715
17,23.0,2.0,7.0,1.0,0,6,Ahmedabad,TransRail Lighting,356,7.9,2812.4,251.1,1983.69,1.3,2812.4,90.0,38,14,2,1.2246467991473532e-16,-1.0,0.35842293906810035,0,50.0,8.333333333333334,2.186051276738094,1260.0,1260.0,12.555
